un_id,name,n
01587,International Union For Land Value Taxation,2
01588,Egypt,2
01589,Medecins Sans Frontiere,2
01591,Science In China Press (China),2
01592,Mexico,2
01593,Australia,2
01594,New Zealand,2
01595,South Africa,2
01596,World Bank,2
01597,Chile,2
01598,China,2
01599,Prague Institute,2
01600,Italy,2
01601,Netherlands,2
01602,China Urban Transport Research Centre (Custrec) (China),2
01603,Sweden,2
01604,Wetlands International,2
01605,International Fund For Agricultural Development,2
01606,Blue Ventures,2
01607,Yemen,2
01608,United Nations Industrial Development Organisation,2
01609,Cooperative Insurance Society,2
01610,Thailand,2
01611,World Trade Organization,2
01612,United States,2
01613,Associate Of Indonesian Plywood Producers,2
01614,Italy,2
01615,Agricultural Commodities Supply,2
01616,Acopia,2
01617,Unilever,2
01618,Chile,2
01619,Denmark,2
01620,Australia,2
01621,Pacific International Center For High Technology Research,2
01622,Huairou Commission,2
01623,Regional Institute For Environmental Technologies,2
01624,Tunisia,2
01625,Bolivia,2
01626,International Atomic Energy Agency Iaea,2
01627,Bangladesh,2
01629,China Academy Of Agriculture Sciences (China),2
01630,"Citrix Systems, Inc.",2
01631,Secretariat Of The Pacific Community,2
01632,Heinrich Boll Foundation,2
01633,Canada,2
01634,Costa Rica,2
01635,Boston University,2
01636,Indonesian Chamber Of Commerce And Industry,2
01637,Japan,2
01638,The Earth Council,2
01639,Oeko-Tex,2
01640,Croq'Nature,2
01641,Gjirokastra,2
01642,Brazil,2
01643,Hydroaid,2
01644,French Institute For Agricultural Research,2
01645,Prayas Energy Group,2
01646,Nepal,2
01647,Globalgiving,2
01649,Netherlands,2
01650,Humana People To People,2
01652,European Federation For Transport And Environment,2
01654,World Health Organization,2
01656,Puentes De Amistad,2
01657,Lyon,2
01658,"European Mine, Chemical And Energy Workers Federation",2
01659,Poland,2
01660,International Council For Science,2
01661,Cambodia,2
01663,Cranfield University,2
01664,World Bank,2
01665,Bulgaria,2
01666,Brazil,2
01667,Desert Research Institute,2
01668,United Kingdom,2
01669,Mama86,2
01670,International Development Law Organization,2
01671,Western Washington University,2
01672,Brazil,2
01673,Peru,2
01674,Costa Rica,2
01675,Grenada,2
02009,Envirotrade,2
02021,Societe Tunisienne De L'Electricite Et De Gaz,2
02022,Center For Natural Resource Studies,2
02023,The Nature Conservancy,2
02024,Rainforest Alliance,2
02029,United Nations Economic Commission For Europe,2
02090,United Nations Environment Program,2
02156,Associacio Catalana De Tecnics De Climatitzacio I Refrigeracio,2
02194,United Nations Human Settlements Program,2
02208,African Development Bank,2
02218,Bioregional,2
02223,Kenya,2
02229,Food And Agriculture Organization,2
02231,Colombo Plan,2
02233,United Nations Environment Program,2
02234,United Nations Environment Program,2
02235,World Meterological Organization,2
02266,France,2
02267,Pasig City,2
02273,Barcelona,2
02288,Honduras,2
02300,Environmental Degredation Organization Of Nigera,2
02304,United Nations Global Compact,2
02308,Atpades Foundation,2
02309,China,2
02310,United Nations Environment Program,2
02315,Defensores Procdn,2
02318,University Of The South Pacific,2
02319,European Union,2
02320,Jamaica,2
02321,Pacific Island Forum,2
02322,World Bank,2
02324,University Of The West Indies,2
02325,Caribbean Community,2
02326,Vanuatu,2
02329,Tonga,2
02329,Tonga,2
02331,Cirunga,2
02336,Global Compact Network Azerbaijan,2
02341,International Energy Agency,2
02350,"Asociación Para La Conservación, Investigación De La Biodiversidad Y El Desarrollo Sustentable ",2
02370,European Union,2
02373,Cynnal Cymru,2
02381,Economic Community Of West African States,2
02386,United Nations Development Program,2
02438,Conference Of Ngos,2
02502,Palau,2
02518,Pt Pavillion Capital,2
02564,World Tourism Organization,2
02574,Kenya Commercial Bank Foundation,2
02629,National Institute Of Technology,2
02638,Pt Corfina Mitra Kreasi,2
02668,World Health Organization,2
02674,Ms Education Academy,2
02677,Rivers State Youth Network Forum,2
02692,African Youth Union,2
02695,Pakistan Council For Science And Technology,2
07300,Denmark,2
07312,United Nations Department Of Economic And Social Affairs,2
07315,Micronesia,2
07318,Cambodia,2
07321,The Travel Foundation,2
07324,World Meterological Organization,2
07339,Food And Agriculture Organization,2
07342,Global Environment Facility,2
07345,Philips,2
07348,International Labor Organization,2
07351,Papua New Guinea,2
07360,"Usp,",2
07363,Fiji,2
07369,Fiji,2
07378,Asian Institute Of Technology,2
07381,Live And Learn Environmental Education,2
07387,Japan,2
07393,Pacific Island Museum Association,2
07396,Benin,2
07399,Western Indian Ocean Marine Scientist Association,2
07402,Enl Foundation,2
07405,International Union For Conservation Of Nature,2
07408,Papua New Guinea,2
07411,France,2
07414,Palau,2
07417,Secretariat For The Pacific Regional Environment Programme,2
07420,The Goat Dairy,2
07423,Pacific Islands Development Programme,2
07426,Energy Research Centre Of The Netherlands,2
07429,Barbados,2
07435,World Health Organization,2
07438,Seatrust Institute,2
07444,Nauru,2
07447,University Of The South Pacific,2
14282,Secretariat Of The Regional Environment Programme Of The Pacific,2
07453,Northern Mariana Islands,2
07456,Micronesia,2
07459,American Samoa,2
07462,International Telecommunication Union,2
07465,United Nations Environment Program,2
07471,Food And Agriculture Organization,2
07474,University Of The South Pacific,2
07477,Micronesia,2
07480,Association Of Farmers And Breeder Of Chao Bom Colonato,2
07483,Burkina Faso,2
07486,International Fertilizer Industry Association,2
07492,International Trade Center,2
07498,Secretariat Of The Pacific Community,2
16514; 07498,Austria,2
07501,Mastercard Foundation,2
07504,Barbados,2
07507,Citi,2
07510,Spain,2
07513,Liechtenstein,2
07516,Mauritius,2
07519,International Energy Agency,2
07522,Canada,2
07525,Australian National University,2
07528,Secretariat Of The Pacific Community,2
07534,University Of The South Pacific,2
07537,The University Of Mauritius,2
07540,Secretariat Of The Pacific Regional Environment Program,2
07543,Secretariat Of The Pacific Community,2
07549,Tonga,2
07552,Huffington Post,2
07555,World Food Program,2
07558,United Nations Development Program,2
07564,Germany,2
07570,European Union,2
07579,Kiribati,2
07582,Papua New Guinea,2
07585,United Nations Development Program,2
07588,Netherlands,2
07594,Papua New Guinea,2
07597,Food And Agriculture Organization,2
07603,International Trade Centre,2
07612,International Red Cross And Red Crescent Movement,2
07615,International Trade Centre,2
07618,European Union,2
07621,The Tindall Foundation (Ttf),2
07624,Council Of Regional Organizations In The Pacific,2
07630,Samoa,2
07633,European Union,2
07636,International Labor Organization,2
07636,Fiji,2
07639,Sids Dock,2
07645,Cook Islands,2
07648,"Bamboo Bikes Initiative,",2
07666,Tonga,2
07669,Asian Development Bank,2
07672,Madagascar,2
07675,European Union,2
07678,Niue,2
07681,Madagascar,2
07687,International Union For Conservation Of Nature,2
07693,Ethio-Africa Diaspora Union Millennium Council,2
07696,Global Environment Facility,2
07699,International Federation Of Red Cross And Red Crescent Societies,2
07702,Belize,2
07705,Global Partnerships For Small Islands Developing States,2
07711,Secretariat Of The Pacific Community,2
07714,France,2
07717,European Union,2
07723,Soil Carbon Alliance,2
07726,"United Nations Office Of The High Representative For The Least Developed Countries, Landlocked Developing Countries, And Small Island Developing States",2
07729,Guinea-Bissau,2
07732,Cape Verde,2
07735,Spain,2
07738,Te Ipukarea Society,2
07741,New Zealand,2
07747,University Of The South Pacific,2
07750,University Of The South Pacific,2
07750,Secretariat For The Pacific Regional Environment Programme,2
07753,University Of Natural Resources And Environment,2
07756,Secretariat Of The Pacific Regional Environment Program,2
07759,National University Of Samoa,2
07765,Secretariat Of The Pacific Community,2
07774,Global Sustainable Tourism Network,2
07780,United Nations International Emergency Children'S Fund,2
07786,Marshall Islands,2
07789,West Indian Ocean Cable Company,2
07792,Secretariat Of The Pacific Regional Environment Program,2
07795,University Sultan Zainal Abidin,2
07801,Kmanek Supermarket,2
07804,Unesco,2
07807,University Of Versailles Saint-Quentin,2
07810,University Of Puerto Rico,2
07813,Mauritius,2
07816,The Coca-Cola Africa Foundation,2
07819,United Nations Office Of Legal Affairs,2
07822,China,2
07825,Barbados,2
07828,Tuvalu Climate Action Network,2
07834,New England Aquarium,2
07843,Fiji,2
07846,University Of Hawaii,2
07849,Epinup Conservation Project,2
07852,Tuvalu,2
07855,Enl Foundation,2
07858,Senegal,2
07864,Organization Of American States,2
07873,Digicel Pacific,2
07888,Brazil,2
07894,Caribbean Disaster Emergency Management Agency,2
07897,Universite Mediterranee,2
07900,Cook Islands,2
07903,South Pacific Regional Environment Programme,2
07906,New Zealand,2
07912,Mauritius,2
07915,University Of Tasmania,2
07918,University Of Durham,2
07927,United Nations Population Fund,2
07930,Volunteer Army Foundation,2
07933,Dominica,2
07936,Cook Islands,2
07939,Asian Development Bank,2
07942,New Zealand,2
07945,Fiji,2
07951,Dominican Republic,2
07954,Center For Clean Air Policy,2
07957,Caribbean Regional Technical Assistance,2
07960,Haiti,2
07963,Barbados,2
07969,Chile,2
07972,Farm Support Association Vanuatu,2
07975,Australia,2
07978,Germany,2
07981,International Union For Conservation Of Nature,2
07987,Papua New Guinea Center For Locally Managed Areas,2
07990,Samoa Chamber Of Commerce,2
07996,United Nations International Children'S Emergency Fund,2
08002,European Investment Bank,2
08005,Palau,2
08011,Fraunhofer Institute,2
08014,Australia Pacific Technical College,2
08017,Cochabamba,2
08020,European Union,2
08026,County Of Honolulu,2
08029,Germany,2
08032,International Telecommunication Satellite Organisation,2
08035,Madang Provincial Government,2
08038,Secretariat Of The Pacific Regional Environment Program,2
08041,International Red Cross And Red Crescent Movement,2
08041,European Union,2
08047,University Of Basel,2
08053,National University Of Samoa,2
08056,Malvatumauri National Council Of Chiefs,2
08062,International Council On Monuments And Sites,2
08068,Santiago Free Trade Zone Corporation,2
08071,Cuba,2
08074,World Bank,2
08080,Manifest Energy,2
08083,Fiji,2
08086,Caribbean Development Bank,2
08095,Waitt Foundation,2
08098,University Of The West Indies,2
08871,Act For Change,2
08881,Sri Lanka,2
08886,Aiesec International,2
08901,Universidad Mayor De San Simón,2
08936,Win;,2
08977,Nepali-American Society For Oppressed Community,2
08989,Sandwatch Foundation,2
08993,Shack And Slum Dwellers International,2
09013,Radio Sagarmatha 102.4 Mzh,2
09017,Airport Group Of The South Of Mexico,2
09037,Snv - Netherlands Development Organization,2
09042,Kpmg,2
09051,Pricewaterhousecoopers,2
09054,Footnote Consultancy,2
09061,United Nations Entity For Gender Equality And The Empowerment Of Women,2
09066,Youact,2
09071,Ecole Nationale Supérieure De Chimie – Chimie Paristech,2
09106,China,2
09121,"United Methodist University, Liberia",2
09466,Finland,2
09511,United Nations Development Program,2
09516,African Youth In Philanthropy Network,2
09526,Euro-Mediterranean Water Information System,2
09546,Unesco,2
09556,Centre For Legislative Research And Advocacy,2
09581,Wye Marsh Wildlife Centre,2
09621,Southern Africa Alternative Energy Association,2
09636,United Nations Global Compact,2
09636,United Nations Global Compact,2
09646,Saintudents 4 Sustainability,2
09651,Auburn University,2
09671,Konya Teknokent,2
09691,Africa Gathering,2
09696,Dubai Cares,2
09701,Accounting For International Development,2
09726,France,2
09741,International Permaculture Convergence,2
09766,Population And Sustainable Development Alliance,2
09771,Germany,2
09776,Gallup,2
09856,World Business Council For Sustainable Development,2
09961,Cascais,2
10009,European Union,2
10013,Aiders International,2
10021,Thebookdiscus,2
10041,Society For Family Health,2
10073,Sustainable Capacity International Institute,2
10117,Path Travel Peru,2
10121,United Nations Development Program,2
10461,Bangladesh,2
10466,Food And Agriculture Organization,2
10471,United Nations International Children'S Emergency Fund,2
10476,Ethiopia,2
10486,Honduras,2
10496,Enel,2
10501,United Nations Industrial Development Organization,2
10506,United Nations Entity For Gender Equality And The Empowerment Of Women,2
10511,Peru,2
10516,United Nations Industrial Development Organization,2
10521,Ecuador,2
10526,United Nations International Children'S Emergency Fund,2
10536,Food And Agriculture Organization,2
10541,United Nations International Children'S Emergency Fund,2
10546,United Nations International Children'S Emergency Fund,2
10551,United Nations International Children'S Emergency Fund,2
10561,Unicef,2
10566,Sierra Leone,2
10581,Quo,2
10596,Elissa Scott Recruitment Pty Ltd,2
10621,Global Water Partnership,2
10626,Service For Peace,2
10637,Perkumpulan Nigiat,2
10729,Rivers State,2
10737,United Nations Development Program,2
10753,Polis Network,2
10781,Women And Girls Education - International,2
10829,International Youth Council,2
10845,Ishishini Business Association Secondary Cooperative,2
10857,Fundación Avina,2
10865,United Naitons Univeristy,2
10877,Aguaclara Llc,2
10893,Aprodein,2
10905,Auvergne-Rhone-Alps,2
10913,Paz Horowitz,2
10929,United States,2
10937,Td Bank,2
10941,Concordia Summit,2
10969,United Kingdom,2
10973,Aflatoun,2
10985,Projeto Criança Urgente,2
10989,Koç University Migration Research Center,2
10993,I Watch,2
11000,European Union,2
11007,Northern Region Water Board,2
11008,Gujarat State,2
11009,Finca International,2
11013,Wincasa,2
11037,Every Woman Every Child,2
11041,American Language Center Of Marrakesh,2
11047,Nigeria,2
11048,Mythic Bridge,2
11063,Baker And Mckenzie,2
11107,Moldova,2
11126,Universitas Negeri Malang,2
11132,European Union,2
11175,Iran,2
11183,Unesco,2
11195,Global Taskforce Of Local And Subnational Governments,2
11203,Zitek,2
11208,Solvatten,2
11211,Uniquest,2
11212,East African Association Of Grantmakers,2
11216,Institute For Integrated Economic Research,2
11224,Rockefeller Foundation,2
11232,Weforest,2
11236,Asian Development Bank,2
11240,Ford Foundation,2
11256,Bigdatalabs,2
11260,Ecole Nationale Supérieure DArchitecture De Grenoble,2
11284,Korean Association For Supporting The Sdgs For The Un,2
11308,Siyah Yisrael Bet Knesset,2
11328,Abia State,2
11348,Korean Air,2
11352,African Youth Union,2
11356,Organisation For Economic Co-Operation And Development,2
11395,Ghana,2
11420,Maldives,2
11430,Zenith Bank,2
11445,United Nations Development Program,2
11455,Nuestra Señora Del Pilar Primary School,2
11484,Enugu State,2
11492,Nigeria,2
11496,Nigeria,2
11516,Accra,2
11528,Combined Efforts To Save Uganda,2
11540,Vanuatu,2
11544,Tuvalu,2
11560,Global Water Partnership,2
11568,Asia Pulp And Paper,2
11610,Southern Africa Hiv And Aids Information Dissemination Service,2
11625,Rwanda Environmental Conservation Organization,2
