geonameid,city,subcountry,country
3424934,Saint-Pierre,Saint-Pierre,Saint Pierre And Miquelon
3577887,Kingstown,Saint George,Saint Vincent And The Grenadines
3748726,Kingstown Park,Saint George,Saint Vincent And The Grenadines
4035413,Apia,Tuamasaga,Samoa
3168070,San Marino,San Marino,San Marino
2410763,São Tomé,São Tomé Island,Sao Tome And Principe
108648,Qurayyat,Al Jawf,Saudi Arabia
102527,Sakakah,Al Jawf,Saudi Arabia
101631,Ţubarjal,Al Jawf,Saudi Arabia
108841,Al ‘Ulá,Al Madīnah Al Munawwarah,Saudi Arabia
107744,Badr Ḩunayn,Al Madīnah Al Munawwarah,Saudi Arabia
109223,Medina,Al Madīnah Al Munawwarah,Saudi Arabia
101760,Sulţānah,Al Madīnah Al Munawwarah,Saudi Arabia
100425,Yanbu,Al Madīnah Al Munawwarah,Saudi Arabia
109878,Al Bukayrīyah,Al-Qassim,Saudi Arabia
109131,Al Mithnab,Al-Qassim,Saudi Arabia
108435,Ar Rass,Al-Qassim,Saudi Arabia
107304,Buraydah,Al-Qassim,Saudi Arabia
8394316,Unaizah,Al-Qassim,Saudi Arabia
110325,Ad Dawādimī,Ar Riyāḑ,Saudi Arabia
110314,Ad Dilam,Ar Riyāḑ,Saudi Arabia
108048,As Sulayyil,Ar Riyāḑ,Saudi Arabia
107781,Az Zulfi,Ar Riyāḑ,Saudi Arabia
108410,Riyadh,Ar Riyāḑ,Saudi Arabia
110250,‘Afīf,Ar Riyāḑ,Saudi Arabia
107312,Abqaiq,Eastern Province,Saudi Arabia
109915,Al Baţţālīyah,Eastern Province,Saudi Arabia
109571,Al Hufūf,Eastern Province,Saudi Arabia
109435,Al Jubayl,Eastern Province,Saudi Arabia
109380,Al Khafjī,Eastern Province,Saudi Arabia
109101,Al Mubarraz,Eastern Province,Saudi Arabia
109059,Al Munayzilah,Eastern Province,Saudi Arabia
108918,Al Qayşūmah,Eastern Province,Saudi Arabia
108927,Al Qaţīf,Eastern Province,Saudi Arabia
107959,Aţ Ţaraf,Eastern Province,Saudi Arabia
110336,Dammam,Eastern Province,Saudi Arabia
107797,Dhahran,Eastern Province,Saudi Arabia
109323,Khobar,Eastern Province,Saudi Arabia
102985,Raḩīmah,Eastern Province,Saudi Arabia
102318,Sayhāt,Eastern Province,Saudi Arabia
101554,Tārūt,Eastern Province,Saudi Arabia
102585,Şafwá,Eastern Province,Saudi Arabia
110619,Abū ‘Arīsh,Jizan,Saudi Arabia
105299,Jizan,Jizan,Saudi Arabia
102651,Şabyā,Jizan,Saudi Arabia
102451,Şāmitah,Jizan,Saudi Arabia
109417,Al Jumūm,Makkah,Saudi Arabia
410096,Ash Shafā,Makkah,Saudi Arabia
105343,Jeddah,Makkah,Saudi Arabia
104515,Mecca,Makkah,Saudi Arabia
103035,Rābigh,Makkah,Saudi Arabia
107968,Ta’If,Makkah,Saudi Arabia
101322,Turabah,Makkah,Saudi Arabia
109953,Al Bāḩah,Minţaqat Al Bāḩah,Saudi Arabia
108773,Al Wajh,Minţaqat Tabūk,Saudi Arabia
106909,Duba,Minţaqat Tabūk,Saudi Arabia
101628,Tabuk,Minţaqat Tabūk,Saudi Arabia
100926,Umm Lajj,Minţaqat Tabūk,Saudi Arabia
110690,Abha,Minţaqat ‘Asīr,Saudi Arabia
108617,An Nimāş,Minţaqat ‘Asīr,Saudi Arabia
105072,Khamis Mushait,Minţaqat ‘Asīr,Saudi Arabia
103369,Qal‘At Bīshah,Minţaqat ‘Asīr,Saudi Arabia
103630,Najrān,Najrān,Saudi Arabia
101312,Ţurayf,Northern Borders,Saudi Arabia
108512,‘Ar‘Ar,Northern Borders,Saudi Arabia
106281,Ha'Il,ḨāʼIl,Saudi Arabia
2253354,Dakar,Dakar,Senegal
2246678,Pikine,Dakar,Senegal
2248698,Mbaké,Diourbel,Senegal
2244616,Tiébo,Diourbel,Senegal
2244322,Touba,Diourbel,Senegal
2251230,Guinguinéo,Fatick,Senegal
2246608,Pourham,Fatick,Senegal
2251007,Kaffrine,Kaffrine,Senegal
2250805,Kaolack,Kaolack,Senegal
2247157,Nioro Du Rip,Kaolack,Senegal
2249782,Kolda,Kolda,Senegal
2244177,Vélingara,Kolda,Senegal
2250645,Kédougou,Kédougou,Senegal
2253277,Dara,Louga,Senegal
2249222,Louga,Louga,Senegal
2247813,Ndibène Dahra,Louga,Senegal
2248752,Matam,Matam,Senegal
2246544,Richard-Toll,Saint-Louis,Senegal
2246452,Saint-Louis,Saint-Louis,Senegal
2245704,Sédhiou,Sédhiou,Senegal
2244991,Tambacounda,Tambacounda,Senegal
2251084,Joal-Fadiout,Thiès,Senegal
2250677,Kayar,Thiès,Senegal
2248409,Mékhé,Thiès,Senegal
2247381,Nguékhokh,Thiès,Senegal
2246606,Pout,Thiès,Senegal
2244799,Thiès Nones,Thiès,Senegal
2253901,Bignona,Ziguinchor,Senegal
2243940,Ziguinchor,Ziguinchor,Senegal
793111,Aranđelovac,Central Serbia,Serbia
792680,Belgrade,Central Serbia,Serbia
792456,Bor,Central Serbia,Serbia
790367,Gornji Milanovac,Central Serbia,Serbia
789923,Jagodina,Central Serbia,Serbia
6619277,Knjazevac,Central Serbia,Serbia
789128,Kragujevac,Central Serbia,Serbia
789107,Kraljevo,Central Serbia,Serbia
788975,Kruševac,Central Serbia,Serbia
788771,Lazarevac,Central Serbia,Serbia
788709,Leskovac,Central Serbia,Serbia
787718,Negotin,Central Serbia,Serbia
787657,Niš,Central Serbia,Serbia
787595,Novi Pazar,Central Serbia,Serbia
787516,Obrenovac,Central Serbia,Serbia
787050,Pirot,Central Serbia,Serbia
786827,Požarevac,Central Serbia,Serbia
786690,Prokuplje,Central Serbia,Serbia
785756,Smederevo,Central Serbia,Serbia
785753,Smederevska Palanka,Central Serbia,Serbia
785615,Sremčica,Central Serbia,Serbia
784873,Trstenik,Central Serbia,Serbia
3188434,Užice,Central Serbia,Serbia
3188402,Valjevo,Central Serbia,Serbia
784227,Vranje,Central Serbia,Serbia
784024,Zaječar,Central Serbia,Serbia
783920,Zemun,Central Serbia,Serbia
791678,Ćuprija,Central Serbia,Serbia
792078,Čačak,Central Serbia,Serbia
3191376,Šabac,Central Serbia,Serbia
3204793,Apatin,Vojvodina,Serbia
3204674,Bačka Palanka,Vojvodina,Serbia
3204672,Bačka Topola,Vojvodina,Serbia
792814,Bečej,Vojvodina,Serbia
790015,Inđija,Vojvodina,Serbia
789518,Kikinda,Vojvodina,Serbia
787615,Nova Pazova,Vojvodina,Serbia
3194360,Novi Sad,Vojvodina,Serbia
787237,Pančevo,Vojvodina,Serbia
3191429,Ruma,Vojvodina,Serbia
785559,Saintara Pazova,Vojvodina,Serbia
785965,Senta,Vojvodina,Serbia
3190342,Sombor,Vojvodina,Serbia
3190103,Sremska Mitrovica,Vojvodina,Serbia
3189595,Subotica,Vojvodina,Serbia
3187297,Vrbas,Vojvodina,Serbia
784136,Vršac,Vojvodina,Serbia
783814,Zrenjanin,Vojvodina,Serbia
241131,Victoria,English River,Seychelles
2407790,Kenema,Eastern Province,Sierra Leone
2407656,Koidu,Eastern Province,Sierra Leone
2404041,Segbwema,Eastern Province,Sierra Leone
2408329,Kabala,Northern Province,Sierra Leone
2406916,Lunsar,Northern Province,Sierra Leone
2406407,Makeni,Northern Province,Sierra Leone
2404433,Port Loko,Northern Province,Sierra Leone
2410048,Bo,Southern Province,Sierra Leone
2409306,Freetown,Western Area,Sierra Leone
2403094,Waterloo,Western Area,Sierra Leone
1880252,Singapore,Central Singapore,Singapore
3513392,Philipsburg,N/A,Sint Maarten
3061186,Banská Bystrica,Banskobystrický,Slovakia
3060950,Brezno,Banskobystrický,Slovakia
3060589,Detva,Banskobystrický,Slovakia
3058986,Lučenec,Banskobystrický,Slovakia
723736,Rimavská Sobota,Banskobystrický,Slovakia
3056459,Zvolen,Banskobystrický,Slovakia
3056523,Žiar Nad Hronom,Banskobystrický,Slovakia
3060972,Bratislava,Bratislavský,Slovakia
3058897,Malacky,Bratislavský,Slovakia
3058210,Pezinok,Bratislavský,Slovakia
724443,Košice,Košický,Slovakia
724144,Michalovce,Košický,Slovakia
723713,Rožňava,Košický,Slovakia
723526,Spišská Nová Ves,Košický,Slovakia
723358,Trebišov,Košický,Slovakia
3060346,Dubnica Nad Váhom,Nitriansky,Slovakia
3060139,Handlová,Nitriansky,Slovakia
3059436,Komárno,Nitriansky,Slovakia
3059101,Levice,Nitriansky,Slovakia
3058531,Nitra,Nitriansky,Slovakia
3058472,Nové Zámky,Nitriansky,Slovakia
3058268,Partizánske,Nitriansky,Slovakia
3058000,Prievidza,Nitriansky,Slovakia
3057963,Púchov,Nitriansky,Slovakia
3057769,Sellye,Nitriansky,Slovakia
3056495,Zlaté Moravce,Nitriansky,Slovakia
725168,Bardejov,Prešovský,Slovakia
724627,Humenné,Prešovský,Slovakia
724503,Kežmarok,Prešovský,Slovakia
723846,Poprad,Prešovský,Slovakia
723819,Prešov,Prešovský,Slovakia
723505,Saintará Ľubovňa,Prešovský,Slovakia
723559,Snina,Prešovský,Slovakia
723195,Vranov Nad Topľou,Prešovský,Slovakia
3061188,Bánovce Nad Bebravou,Trenčiansky,Slovakia
3058477,Nové Mesto Nad Váhom,Trenčiansky,Slovakia
3058060,Považská Bystrica,Trenčiansky,Slovakia
3057140,Trenčín,Trenčiansky,Slovakia
3060308,Dunajská Streda,Trnavský,Slovakia
3060219,Galanta,Trnavský,Slovakia
3060095,Hlohovec,Trnavský,Slovakia
3058202,Piešťany,Trnavský,Slovakia
3057691,Senica,Trnavský,Slovakia
3057630,Skalica,Trnavský,Slovakia
3057124,Trnava,Trnavský,Slovakia
3060405,Dolný Kubín,Žilinský,Slovakia
3059179,Kysucké Nové Mesto,Žilinský,Slovakia
3059050,Liptovský Mikuláš,Žilinský,Slovakia
3058780,Martin,Žilinský,Slovakia
3057789,Ružomberok,Žilinský,Slovakia
3060835,Čadca,Žilinský,Slovakia
3056508,Žilina,Žilinský,Slovakia
3202781,Celje,Celje,Slovenia
3197753,Koper,Koper-Capodistria,Slovenia
3197378,Kranj,Kranj,Slovenia
3196359,Ljubljana,Ljubljana,Slovenia
3195506,Maribor,Maribor,Slovenia
3194351,Novo Mesto,Novo Mesto,Slovenia
3192241,Ptuj,Ptuj,Slovenia
3188915,Trbovlje,Trbovlje,Slovenia
3189075,Velenje,Velenje,Slovenia
2108502,Honiara,Guadalcanal,Solomon Islands
8045596,Baki,Awdal,Somalia
53654,Mogadishu,Banaadir,Somalia
64013,Bosaso,Bari,Somalia
53157,Qandala,Bari,Somalia
64536,Baidoa,Bay,Somalia
63571,Buurhakaba,Bay,Somalia
62788,Ceeldheer,Galguduud,Somalia
65170,Baardheere,Gedo,Somalia
54715,Luuq,Gedo,Somalia
64460,Beledweyne,Hiiraan,Somalia
63689,Buulobarde,Hiiraan,Somalia
56399,Jamaame,Lower Juba,Somalia
55671,Kismayo,Lower Juba,Somalia
65785,Afgooye,Lower Shabeelle,Somalia
54225,Marka,Lower Shabeelle,Somalia
52867,Qoryooley,Lower Shabeelle,Somalia
50672,Wanlaweyn,Lower Shabeelle,Somalia
56166,Jilib,Middle Juba,Somalia
56335,Jawhar,Middle Shabele,Somalia
59611,Gaalkacyo,Mudug,Somalia
60019,Eyl,Nugaal,Somalia
58933,Garoowe,Nugaal,Somalia
62691,Ceerigaabo,Sanaag,Somalia
400769,Laascaanood,Sool,Somalia
63795,Burao,Togdheer,Somalia
64435,Berbera,Woqooyi Galbeed,Somalia
57289,Hargeysa,Woqooyi Galbeed,Somalia
1023309,Aliwal North,Eastern Cape,South Africa
1019330,Bhisho,Eastern Cape,South Africa
1014489,Butterworth,Eastern Cape,South Africa
1012600,Cradock,Eastern Cape,South Africa
1006984,East London,Eastern Cape,South Africa
1003953,Fort Beaufort,Eastern Cape,South Africa
1000543,Graaff-Reinet,Eastern Cape,South Africa
1000501,Grahamstown,Eastern Cape,South Africa
986717,Kruisfontein,Eastern Cape,South Africa
985011,Lady Frere,Eastern Cape,South Africa
976358,Middelburg,Eastern Cape,South Africa
946058,Mthatha,Eastern Cape,South Africa
964432,Port Alfred,Eastern Cape,South Africa
964420,Port Elizabeth,Eastern Cape,South Africa
963525,Queensdale,Eastern Cape,South Africa
963516,Queenstown,Eastern Cape,South Africa
951650,Saintutterheim,Eastern Cape,South Africa
954161,Somerset East,Eastern Cape,South Africa
946877,Uitenhage,Eastern Cape,South Africa
1020098,Benoni,Gauteng,South Africa
1017780,Boksburg,Gauteng,South Africa
1016181,Brakpan,Gauteng,South Africa
1015504,Bronkhorstspruit,Gauteng,South Africa
1014073,Carletonville,Gauteng,South Africa
1105777,Centurion,Gauteng,South Africa
1012413,Cullinan,Gauteng,South Africa
8764562,Diepsloot,Gauteng,South Africa
1105726,Ekangala,Gauteng,South Africa
997151,Heidelberg,Gauteng,South Africa
993800,Johannesburg,Gauteng,South Africa
986822,Krugersdorp,Gauteng,South Africa
980921,Mabopane,Gauteng,South Africa
1105776,Midrand,Gauteng,South Africa
970566,Nigel,Gauteng,South Africa
964137,Pretoria,Gauteng,South Africa
963230,Randfontein,Gauteng,South Africa
936374,Roodepoort,Gauteng,South Africa
953781,Soweto,Gauteng,South Africa
952865,Springs,Gauteng,South Africa
949880,Tembisa,Gauteng,South Africa
944986,Vanderbijlpark,Gauteng,South Africa
944385,Vereeniging,Gauteng,South Africa
940316,Westonaria,Gauteng,South Africa
1021360,Ballitoville,Kwazulu-Natal,South Africa
1007400,Dundee,Kwazulu-Natal,South Africa
1007311,Durban,Kwazulu-Natal,South Africa
1005544,Empangeni,Kwazulu-Natal,South Africa
1005029,Esikhawini,Kwazulu-Natal,South Africa
995202,Howick,Kwazulu-Natal,South Africa
988356,Kokstad,Kwazulu-Natal,South Africa
978895,Margate,Kwazulu-Natal,South Africa
974670,Mondlo,Kwazulu-Natal,South Africa
973139,Mpophomeni,Kwazulu-Natal,South Africa
973111,Mpumalanga,Kwazulu-Natal,South Africa
971421,Newcastle,Kwazulu-Natal,South Africa
965301,Pietermaritzburg,Kwazulu-Natal,South Africa
964406,Port Shepstone,Kwazulu-Natal,South Africa
962367,Richards Bay,Kwazulu-Natal,South Africa
962330,Richmond,Kwazulu-Natal,South Africa
952734,Saintanger,Kwazulu-Natal,South Africa
956878,Scottburgh,Kwazulu-Natal,South Africa
946257,Ulundi,Kwazulu-Natal,South Africa
946128,Umkomaas,Kwazulu-Natal,South Africa
942470,Vryheid,Kwazulu-Natal,South Africa
1007514,Duiwelskloof,Limpopo,South Africa
1001860,Giyani,Limpopo,South Africa
984087,Lebowakgomo,Limpopo,South Africa
981827,Louis Trichardt,Limpopo,South Africa
976885,Messina,Limpopo,South Africa
968665,Modimolle,Limpopo,South Africa
964315,Mokopane,Limpopo,South Africa
970341,Nkowakowa,Limpopo,South Africa
965528,Phalaborwa,Limpopo,South Africa
965289,Polokwane,Limpopo,South Africa
949224,Thohoyandou,Limpopo,South Africa
946973,Tzaneen,Limpopo,South Africa
941966,Warmbaths,Limpopo,South Africa
1021396,Balfour,Mpumalanga,South Africa
1021086,Barberton,Mpumalanga,South Africa
1019760,Bethal,Mpumalanga,South Africa
1011031,Delmas,Mpumalanga,South Africa
1008261,Driefontein,Mpumalanga,South Africa
1005646,Embalenhle,Mpumalanga,South Africa
1005125,Ermelo,Mpumalanga,South Africa
996930,Hendrina,Mpumalanga,South Africa
988290,Komatipoort,Mpumalanga,South Africa
987202,Kriel,Mpumalanga,South Africa
981158,Lydenburg,Mpumalanga,South Africa
976361,Middelburg,Mpumalanga,South Africa
971534,Nelspruit,Mpumalanga,South Africa
965241,Piet Retief,Mpumalanga,South Africa
952747,Saintanderton,Mpumalanga,South Africa
956767,Secunda,Mpumalanga,South Africa
955313,Siyabuswa,Mpumalanga,South Africa
943032,Volksrust,Mpumalanga,South Africa
938694,White River,Mpumalanga,South Africa
939270,Witbank,Mpumalanga,South Africa
1018673,Bloemhof,North-West,South Africa
1015621,Brits,North-West,South Africa
1013550,Christiana,North-West,South Africa
1004109,Fochville,North-West,South Africa
1002851,Ga-Rankuwa,North-West,South Africa
989921,Klerksdorp,North-West,South Africa
982899,Lichtenburg,North-West,South Africa
975436,Mmabatho,North-West,South Africa
967476,Orkney,North-West,South Africa
966380,Pampierstad,North-West,South Africa
964349,Potchefstroom,North-West,South Africa
958724,Rustenburg,North-West,South Africa
952192,Saintilfontein,North-West,South Africa
956907,Schweizer-Reneke,North-West,South Africa
942511,Vryburg,North-West,South Africa
938457,Wolmaransstad,North-West,South Africa
937136,Zeerust,North-West,South Africa
1011632,De Aar,Northern Cape,South Africa
990930,Kimberley,Northern Cape,South Africa
945945,Upington,Northern Cape,South Africa
941931,Warrenton,Northern Cape,South Africa
1023287,Allanridge,Orange Free State,South Africa
1019704,Bethlehem,Orange Free State,South Africa
1018725,Bloemfontein,Orange Free State,South Africa
1016698,Bothaville,Orange Free State,South Africa
1016670,Botshabelo,Orange Free State,South Africa
997751,Harrismith,Orange Free State,South Africa
997140,Heilbron,Orange Free State,South Africa
996918,Hennenman,Orange Free State,South Africa
986846,Kroonstad,Orange Free State,South Africa
986083,Kutloanong,Orange Free State,South Africa
985015,Ladybrand,Orange Free State,South Africa
966166,Parys,Orange Free State,South Africa
965401,Phuthaditjhaba,Orange Free State,South Africa
962847,Reitz,Orange Free State,South Africa
957487,Sasolburg,Orange Free State,South Africa
956507,Senekal,Orange Free State,South Africa
949703,Thaba Nchu,Orange Free State,South Africa
949282,Theunissen,Orange Free State,South Africa
943960,Viljoenskroon,Orange Free State,South Africa
943882,Virginia,Orange Free State,South Africa
940909,Welkom,Orange Free State,South Africa
940424,Wesselsbron,Orange Free State,South Africa
3370352,Atlantis,Western Cape,South Africa
1020641,Beaufort West,Western Cape,South Africa
3369157,Cape Town,Western Cape,South Africa
3369129,Ceres,Western Cape,South Africa
1002145,George,Western Cape,South Africa
3367513,Grabouw,Western Cape,South Africa
3366880,Hermanus,Western Cape,South Africa
988698,Knysna,Western Cape,South Africa
3365083,Kraaifontein,Western Cape,South Africa
3364682,Lansdowne,Western Cape,South Africa
3364346,Malmesbury,Western Cape,South Africa
973709,Mossel Bay,Western Cape,South Africa
967106,Oudtshoorn,Western Cape,South Africa
3363094,Paarl,Western Cape,South Africa
964712,Plettenberg Bay,Western Cape,South Africa
8604596,Retreat,Western Cape,South Africa
7302802,Rondebosch,Western Cape,South Africa
3361025,Saintellenbosch,Western Cape,South Africa
3361934,Saldanha,Western Cape,South Africa
3359041,Worcester,Western Cape,South Africa
3426466,Grytviken,N/A,South Georgia And The South Sandwich Islands
1838524,Busan,Busan,South Korea
1842966,Gijang,Busan,South Korea
1845604,Cheongju-Si,Chungcheongbuk-Do,South Korea
1846095,Chinch'Ŏn,Chungcheongbuk-Do,South Korea
1842800,Koesan,Chungcheongbuk-Do,South Korea
1839873,Okcheon,Chungcheongbuk-Do,South Korea
1832566,Yŏng-Dong,Chungcheongbuk-Do,South Korea
1839726,Asan,Chungcheongnam-Do,South Korea
1845759,Cheonan,Chungcheongnam-Do,South Korea
1838508,Fuyo,Chungcheongnam-Do,South Korea
1842616,Gongju,Chungcheongnam-Do,South Korea
1844174,Hongsung,Chungcheongnam-Do,South Korea
1842153,Kinzan,Chungcheongnam-Do,South Korea
1840211,Nonsan,Chungcheongnam-Do,South Korea
1836208,Seonghwan,Chungcheongnam-Do,South Korea
1835895,Suisan,Chungcheongnam-Do,South Korea
1835096,Taesal-Li,Chungcheongnam-Do,South Korea
1835447,Taisen-Ri,Chungcheongnam-Do,South Korea
1834885,Tangjin,Chungcheongnam-Do,South Korea
1832771,Yesan,Chungcheongnam-Do,South Korea
1886598,Yŏnmu,Chungcheongnam-Do,South Korea
1835329,Daegu,Daegu,South Korea
1925943,Hwawŏn,Daegu,South Korea
1835235,Daejeon,Daejeon,South Korea
1845136,Chuncheon,Gangwon-Do,South Korea
1844191,Hongch’Ŏn,Gangwon-Do,South Korea
1844045,Hwacheon,Gangwon-Do,South Korea
1843137,Kang-Neung,Gangwon-Do,South Korea
1840179,Kosong,Gangwon-Do,South Korea
1832257,Neietsu,Gangwon-Do,South Korea
1838069,Santyoku,Gangwon-Do,South Korea
1836553,Sokcho,Gangwon-Do,South Korea
1892823,Tonghae,Gangwon-Do,South Korea
1835515,T’Aebaek,Gangwon-Do,South Korea
1833105,Wŏnju,Gangwon-Do,South Korea
1832909,Yanggu,Gangwon-Do,South Korea
1841811,Gwangju,Gwangju,South Korea
1846918,Ansan-Si,Gyeonggi-Do,South Korea
1846912,Anseong,Gyeonggi-Do,South Korea
1846898,Anyang-Si,Gyeonggi-Do,South Korea
1838716,Bucheon-Si,Gyeonggi-Do,South Korea
1843082,Gapyeong,Gyeonggi-Do,South Korea
1842485,Goyang-Si,Gyeonggi-Do,South Korea
1841988,Guri-Si,Gyeonggi-Do,South Korea
1841810,Gwangju,Gyeonggi-Do,South Korea
1897007,Hanam,Gyeonggi-Do,South Korea
1897118,Hwado,Gyeonggi-Do,South Korea
1843847,Hwaseong-Si,Gyeonggi-Do,South Korea
1843702,Icheon-Si,Gyeonggi-Do,South Korea
1948005,Kwangmyŏng,Gyeonggi-Do,South Korea
1840862,Munsan,Gyeonggi-Do,South Korea
1897122,Namyangju,Gyeonggi-Do,South Korea
1839652,Osan,Gyeonggi-Do,South Korea
1896953,Pubal,Gyeonggi-Do,South Korea
1897000,Seongnam-Si,Gyeonggi-Do,South Korea
1835553,Suwon-Si,Gyeonggi-Do,South Korea
1833788,Uijeongbu-Si,Gyeonggi-Do,South Korea
1912209,Wabu,Gyeonggi-Do,South Korea
1832847,Yangju,Gyeonggi-Do,South Korea
1832830,Yangp'Yŏng,Gyeonggi-Do,South Korea
1832743,Yeoju,Gyeonggi-Do,South Korea
1846986,Andong,Gyeongsangbuk-Do,South Korea
1845519,Cheongsong Gun,Gyeongsangbuk-Do,South Korea
1832384,Eisen,Gyeongsangbuk-Do,South Korea
1832215,Enjitsu,Gyeongsangbuk-Do,South Korea
1842944,Gimcheon,Gyeongsangbuk-Do,South Korea
1842225,Gumi,Gyeongsangbuk-Do,South Korea
1841598,Gyeongsan-Si,Gyeongsangbuk-Do,South Korea
1844308,Hayang,Gyeongsangbuk-Do,South Korea
1832015,Heung-Hai,Gyeongsangbuk-Do,South Korea
1835967,Jenzan,Gyeongsangbuk-Do,South Korea
1842016,Kunwi,Gyeongsangbuk-Do,South Korea
1841603,Kyonju,Gyeongsangbuk-Do,South Korea
1840886,Mungyeong,Gyeongsangbuk-Do,South Korea
1839071,Pohang,Gyeongsangbuk-Do,South Korea
1837706,Sangju,Gyeongsangbuk-Do,South Korea
1833514,Waegwan,Gyeongsangbuk-Do,South Korea
6903078,Changnyeong,Gyeongsangnam-Do,South Korea
1846326,Changwon,Gyeongsangnam-Do,South Korea
1846052,Chinju,Gyeongsangnam-Do,South Korea
1842518,Goseong,Gyeongsangnam-Do,South Korea
1842943,Kimhae,Gyeongsangnam-Do,South Korea
1842754,Kyosai,Gyeongsangnam-Do,South Korea
1841149,Miryang,Gyeongsangnam-Do,South Korea
1925936,Naesŏ,Gyeongsangnam-Do,South Korea
1882056,Sinhyeon,Gyeongsangnam-Do,South Korea
1912205,Ungsang,Gyeongsangnam-Do,South Korea
1832828,Yangsan,Gyeongsangnam-Do,South Korea
1843163,Ganghwa-Gun,Incheon,South Korea
1843564,Incheon,Incheon,South Korea
1847050,Gaigeturi,Jeju-Do,South Korea
1846266,Jeju City,Jeju-Do,South Korea
6621166,Seogwipo,Jeju-Do,South Korea
1846355,Changsu,Jeollabuk-Do,South Korea
1843491,Iksan,Jeollabuk-Do,South Korea
1843585,Imsil,Jeollabuk-Do,South Korea
1845457,Jeonju,Jeollabuk-Do,South Korea
1846114,Jinan-Gun,Jeollabuk-Do,South Korea
1842939,Kimje,Jeollabuk-Do,South Korea
1842859,Koch'Ang,Jeollabuk-Do,South Korea
1842025,Kunsan,Jeollabuk-Do,South Korea
1840379,Nangen,Jeollabuk-Do,South Korea
1838722,Puan,Jeollabuk-Do,South Korea
1833466,Wanju,Jeollabuk-Do,South Korea
1839011,Beolgyo,Jeollanam-Do,South Korea
1844751,Haenam,Jeollanam-Do,South Korea
1843841,Hwasun,Jeollanam-Do,South Korea
1841976,Kurye,Jeollanam-Do,South Korea
1841775,Kwangyang,Jeollanam-Do,South Korea
1841066,Moppo,Jeollanam-Do,South Korea
1840982,Muan,Jeollanam-Do,South Korea
1840536,Naju,Jeollanam-Do,South Korea
1832501,Reiko,Jeollanam-Do,South Korea
6395804,Sinan,Jeollanam-Do,South Korea
1835648,Suncheon,Jeollanam-Do,South Korea
1884138,Yeosu,Jeollanam-Do,South Korea
1835848,Seoul,Seoul,South Korea
1833747,Ulsan,Ulsan,South Korea
373303,Juba,Central Equatoria,South Sudan
363619,Yei,Central Equatoria,South Sudan
375495,Pajok,Eastern Equatoria,South Sudan
365742,Torit,Eastern Equatoria,South Sudan
377241,Bor,Jonglei,South Sudan
367927,Rumbek,Lakes,South Sudan
364367,Aweil,Northern Bahr Al Ghazal,South Sudan
370737,Malakal,Upper Nile,South Sudan
374739,Gogrial,Warrap,South Sudan
365763,Tonj,Warrap,South Sudan
363885,Wau,Western Bahr Al Ghazal,South Sudan
363656,Yambio,Western Equatoria,South Sudan
2522430,Adra,Andalusia,Spain
2522208,Albolote,Andalusia,Spain
2522165,Alcalá De Guadaira,Andalusia,Spain
2522160,Alcalá La Real,Andalusia,Spain
2522013,Algeciras,Andalusia,Spain
2521986,Alhaurín De La Torre,Andalusia,Spain
2521985,Alhaurín El Grande,Andalusia,Spain
2521964,Aljaraque,Andalusia,Spain
2521886,Almería,Andalusia,Spain
2521857,Almonte,Andalusia,Spain
2521847,Almuñécar,Andalusia,Spain
2521738,Andújar,Andalusia,Spain
2521710,Antequera,Andalusia,Spain
2521665,Arcos De La Frontera,Andalusia,Spain
2521590,Armilla,Andalusia,Spain
2521485,Atarfe,Andalusia,Spain
2521456,Ayamonte,Andalusia,Spain
2521415,Baena,Andalusia,Spain
2521413,Baeza,Andalusia,Spain
2521410,Bailén,Andalusia,Spain
2521335,Barbate De Franco,Andalusia,Spain
2521215,Baza,Andalusia,Spain
2521139,Benalmádena,Andalusia,Spain
2521016,Berja,Andalusia,Spain
